Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
250760605000003;1;0;159444;159444;0;4;14;54;62;20;2;4;0;0;7;
250760605000004;1;1;148170;147420;750;24;28;67;57;9;2;0;0;0;9;
250760605000005;1;0;156540;156540;0;29;46;54;72;19;0;0;0;0;6;
250760605000006;8;0;85687;85687;0;39;38;35;35;3;0;0;0;0;11;
250760605000007;8;0;132095;132095;0;32;27;52;54;6;0;0;0;1;12;
250760605000008;8;0;63183;63183;0;20;17;26;21;3;0;1;0;0;2;
250760605000010;1;0;153230;153230;0;12;17;50;39;15;1;3;2;0;8;
250760605000011;1;1;188932;188732;200;45;48;81;64;24;2;1;0;0;18;
250760605000012;1;0;150219;150219;0;28;37;60;66;11;0;0;0;0;3;
250770505000001;1;0;258056;258056;0;22;33;54;70;34;4;3;0;2;0;
250770505000002;1;2;351275;350243;1032;18;22;72;100;55;12;6;1;0;5;
250770505000003;1;0;144862;144862;0;50;41;67;49;9;0;2;1;0;10;
250770505000004;1;0;164355;164355;0;16;46;63;46;10;5;0;3;0;8;
250770505000005;1;0;160109;160109;0;56;48;65;55;12;1;1;0;0;4;
250770505000006;1;1;268677;267877;800;19;41;86;104;27;1;2;1;0;3;
250770505000007;1;1;242687;242177;510;6;17;43;60;35;8;7;3;0;4;
250770505000008;1;0;242884;242884;0;9;36;69;85;27;2;4;2;0;8;
250770505000009;8;0;234187;234187;0;89;58;121;74;12;2;0;0;0;35;
250770505000010;8;0;154122;154122;0;24;30;75;49;3;0;1;0;0;7;
250770505000011;8;0;110356;110356;0;28;23;35;38;4;0;0;0;1;3;
250770505000012;8;1;223211;221711;1500;33;53;76;69;10;6;1;1;0;12;
250770505000013;8;3;239307;238797;510;60;84;110;66;8;0;0;2;0;18;
250770505000014;8;0;117395;117395;0;31;22;51;28;6;3;0;0;0;4;
250770505000015;8;1;96965;96765;200;32;20;46;39;6;1;0;0;0;6;
250770505000016;5;0;30992;30992;0;6;9;13;15;0;0;0;0;0;3;
250770505000017;8;2;165940;165370;570;69;29;50;56;12;0;1;0;0;14;
250770505000018;1;0;186333;186333;0;1;6;10;20;34;8;3;0;1;0;
250770505000019;1;0;172869;172869;0;32;40;64;58;14;2;1;0;0;16;
250770505000020;1;0;142645;142645;0;42;47;65;56;9;0;1;0;0;6;
250770505000021;1;0;108245;108245;0;36;34;50;36;12;1;0;0;0;4;
250780405000001;1;0;314568;314568;0;15;25;57;70;23;8;6;3;1;13;
250780405000002;1;0;218176;218176;0;31;57;112;98;15;2;0;0;0;7;
250780405000003;1;1;179739;179139;600;9;17;51;61;22;5;1;0;0;7;
250780405000004;8;0;201450;201450;0;41;68;86;77;3;0;1;0;0;5;
250780405000005;8;0;58809;58809;0;16;18;27;21;3;1;0;0;0;2;
250780405000006;8;0;72809;72809;0;11;17;27;28;5;1;0;0;0;2;
250780405000007;8;0;28208;28208;0;4;5;13;12;0;0;0;0;0;4;
250780405000008;1;0;108088;108088;0;26;33;67;36;5;0;0;0;0;5;
250780405000009;1;0;176109;176109;0;12;28;42;47;19;5;4;1;0;16;
250780405000010;1;0;153709;153709;0;31;42;77;56;6;1;0;0;0;6;
250780405000011;5;0;87060;87060;0;11;19;40;40;4;0;0;0;0;3;
250790305000001;1;4;186250;184455;1795;14;27;69;79;22;1;1;0;0;7;
250790305000002;1;0;250893;250893;0;20;40;75;85;17;6;1;0;0;15;
250790305000003;1;0;152616;152616;0;52;33;78;70;6;0;1;0;0;29;
250790305000004;1;0;156512;156512;0;58;53;74;54;16;1;0;0;0;25;
250790305000005;1;0;206488;206488;0;64;91;124;68;5;1;0;0;0;13;
250790305000006;1;1;244954;243154;1800;69;55;77;93;24;4;0;0;0;21;
250790305000007;1;0;266878;266878;0;11;14;64;62;39;9;4;0;0;4;
250790305000008;1;0;165963;165963;0;30;31;82;73;11;0;0;0;0;12;
250790305000009;1;0;229396;229396;0;80;52;118;73;14;2;0;1;0;40;
250790305000010;8;0;62466;62466;0;49;11;30;23;3;0;0;0;0;7;
250790305000011;8;0;39812;39812;0;3;14;19;17;1;0;0;0;0;0;
250790305000012;1;0;178835;178835;0;11;14;35;65;26;4;1;1;0;11;
250800005000001;1;0;208087;208087;0;46;43;75;84;22;2;0;0;0;8;
250800005000002;1;0;325503;325503;0;22;23;77;107;47;8;1;0;0;2;
250800005000003;1;0;119915;119915;0;38;23;42;43;6;0;0;0;1;35;
250800005000004;1;0;145513;145513;0;10;14;37;51;12;4;0;0;0;22;
250800005000005;8;0;117281;117281;0;47;25;39;41;7;1;0;0;0;6;
250800005000006;8;0;85876;85876;0;41;11;35;33;6;0;0;0;0;5;
250800005000007;8;0;123122;123122;0;41;18;19;31;4;2;0;1;0;5;
250800005000008;8;1;65806;65806;0;30;12;29;32;1;0;0;0;0;3;
250800005000009;8;0;124879;124879;0;42;26;46;47;12;1;0;0;0;2;
250800005000010;8;0;59258;59258;0;24;17;27;18;3;1;0;0;0;0;
250800005000011;8;0;41981;41981;0;19;9;21;8;2;0;0;0;0;3;
250800005000012;8;0;32510;32510;0;15;7;11;8;0;0;1;0;0;3;
250800005000013;8;0;134929;134929;0;50;19;51;44;9;1;0;0;0;11;
250800005000014;5;0;93553;93553;0;37;17;37;40;9;1;1;0;0;4;
250800005000015;1;0;132175;132175;0;24;37;55;35;11;1;0;1;0;9;
250800005000016;1;0;189874;189874;0;20;33;51;49;21;5;2;0;0;6;
250800005000017;5;1;107726;107526;200;30;28;47;51;7;0;0;0;0;0;
250800005000018;5;1;21813;21813;0;22;5;9;7;2;0;0;0;0;16;
250810905000001;1;0;190747;190747;0;38;50;91;69;13;0;0;0;0;6;
250810905000002;1;0;287605;287605;0;16;31;70;94;27;5;1;4;0;3;
250810905000003;8;0;132393;132393;0;65;39;54;45;8;1;0;0;0;11;
250810905000004;8;0;23388;23388;0;8;5;6;12;1;0;0;0;0;1;
250810905000005;8;0;54333;54333;0;22;16;19;18;5;0;0;0;0;143;
250810905000006;8;0;4611;4611;0;4;0;3;2;0;0;0;0;0;18;
250810905000007;8;0;90821;90821;0;31;16;35;38;2;0;0;0;0;11;
250810905000008;1;0;143921;143921;0;13;15;42;72;15;0;0;0;0;1;
250820805000001;1;0;208286;208286;0;33;30;84;79;22;6;0;0;0;24;
250820805000002;1;0;244288;244288;0;47;34;66;86;32;8;1;0;0;5;
250820805000003;1;0;230860;230860;0;27;44;72;73;27;1;1;2;0;13;
250820805000004;1;0;196420;196420;0;13;30;92;77;12;2;0;1;0;1;
250820805000005;8;1;90229;89995;234;30;28;24;31;5;3;0;0;0;2;
250820805000006;8;2;92570;92390;180;43;30;28;39;7;0;0;0;0;20;
250820805000007;8;0;15534;15534;0;5;2;4;7;2;0;0;0;0;3;
250820805000008;8;0;61259;61259;0;23;24;18;28;5;0;0;0;0;4;
250820805000009;8;0;87343;87343;0;59;40;30;47;4;0;0;0;0;22;
250820805000010;5;0;52434;52434;0;9;13;17;16;8;1;0;0;0;2;
250820805000011;8;0;61765;61765;0;7;26;23;22;5;0;0;0;0;1;
250820805000012;8;0;22274;22274;0;1;4;11;11;2;0;0;0;0;1;
250820805000013;8;0;49422;49422;0;22;10;16;18;3;0;2;0;0;15;
250820805000014;1;0;179550;179550;0;15;20;47;68;22;3;1;0;0;4;
250820805000015;5;0;32170;32170;0;16;6;11;20;6;0;0;0;0;5;
250830705000001;1;1;473046;472536;510;5;23;69;108;61;18;4;2;1;8;
250830705000002;1;0;338068;338068;0;19;62;118;102;24;8;2;0;1;10;
250830705000003;1;0;478033;478033;0;8;24;91;117;43;15;10;5;0;21;
250830705000004;1;0;406425;406425;0;10;33;92;117;55;12;1;2;0;8;
250830705000005;1;0;279141;279141;0;29;63;105;96;20;4;1;0;0;9;
250830705000006;1;0;284715;284715;0;19;54;104;96;32;5;0;0;0;6;
250830705000007;1;0;305812;305812;0;11;33;65;92;33;7;3;1;0;17;
250830705000008;3;0;377169;377169;0;6;28;50;44;35;12;12;7;0;6;
250830705000009;8;0;127915;127915;0;5;20;46;49;7;0;1;1;0;1;
250830705000010;8;0;193700;193700;0;10;16;27;48;15;2;4;2;1;2;
250830705000011;4;0;73547;73547;0;3;12;22;30;7;0;1;0;0;1;
250830705000012;8;0;193926;193926;0;26;38;56;60;20;3;2;1;0;5;
250830705000013;8;0;252576;252576;0;49;64;88;93;14;0;2;1;1;6;
250830705000014;4;0;119795;119795;0;10;20;34;58;9;2;0;0;0;0;
250830705000015;8;0;217737;217737;0;51;58;68;59;10;2;1;2;0;57;
250830705000016;4;0;94846;94846;0;44;52;54;31;1;0;0;0;0;35;
250830705000017;8;0;78827;78827;0;20;18;25;24;6;0;0;1;0;12;
250830705000018;8;0;30712;30712;0;6;22;11;10;1;0;0;0;0;0;
250830705000019;8;0;212368;212368;0;47;63;72;65;12;1;3;0;0;9;
250830705000020;8;0;62642;62642;0;14;10;28;20;5;0;0;0;0;10;
250830705000021;8;0;78115;78115;0;36;16;32;36;3;0;0;1;0;11;
250830705000022;4;0;121796;121796;0;14;32;33;52;12;4;2;0;0;12;
250830705000023;8;0;152965;152965;0;13;35;66;50;12;1;1;0;0;3;
250830705000024;4;0;174226;174226;0;17;20;54;73;21;0;2;0;0;0;
250830705000025;8;0;93384;93384;0;11;18;38;31;5;0;0;1;0;2;
250830705000026;8;0;221294;221294;0;30;55;87;67;15;1;0;2;0;3;
250830705000027;8;0;174436;174436;0;37;43;44;61;13;1;0;0;1;2;
250830705000028;8;0;284987;284987;0;25;65;99;91;21;2;2;0;0;11;
250830705000029;8;0;140608;140608;0;19;36;42;37;17;3;1;0;0;6;
250830705000030;4;0;201533;201533;0;38;58;87;75;10;2;0;0;0;7;
250830705000031;8;0;22988;22988;0;0;7;7;3;1;0;1;0;0;4;
250830705000032;8;0;82453;82453;0;9;19;25;33;9;0;0;0;0;7;
250830705000033;1;0;333397;333397;0;5;15;35;50;30;12;9;6;0;6;
250830705000034;1;0;221277;221277;0;33;44;100;71;19;2;2;0;0;13;
250830705000035;1;0;115255;115255;0;4;14;39;37;13;1;0;0;0;1;
250830705000036;4;0;744991;744991;0;0;0;1;1;2;2;16;26;10;2;
250840605000001;1;10;314351;311245;3106;45;58;118;78;19;4;5;1;0;15;
250840605000002;8;1;57730;57410;320;27;15;23;19;5;0;0;0;0;3;
250840605000003;8;2;53514;52914;600;14;6;24;23;3;0;0;0;0;2;
250840605000004;8;0;27487;27487;0;16;9;8;13;2;0;0;0;0;1;
250840605000005;8;0;27125;27125;0;2;4;13;6;2;0;0;0;0;1;
250840605000006;5;0;119324;119324;0;32;22;48;38;8;1;0;0;0;5;
250850505000001;1;0;121445;121445;0;48;31;35;43;16;1;0;1;0;10;
250850505000002;1;1;207950;206950;1000;33;42;71;76;28;3;1;0;0;12;
250850505000003;1;3;235014;234614;400;41;35;100;91;17;7;2;1;0;8;
250850505000004;1;2;162388;161976;412;45;57;69;69;18;0;0;0;0;6;
250850505000005;8;0;72705;72705;0;41;26;26;32;4;0;0;0;0;5;
250850505000006;8;3;133938;132728;1210;88;42;55;43;8;0;0;0;0;4;
250850505000007;8;0;219460;219460;0;102;66;83;87;12;0;0;0;0;19;
250850505000008;8;0;98975;98975;0;29;28;33;43;10;1;0;0;0;1;
250850505000009;1;2;143869;142629;1240;9;19;31;53;22;7;1;0;0;7;
250855405000001;1;0;229750;229750;0;18;19;74;91;20;3;0;0;0;6;
250855405000002;1;0;227037;227037;0;27;63;79;69;17;7;1;0;0;9;
250855405000003;8;0;97143;97143;0;28;27;45;37;8;1;0;0;0;33;
250855405000004;8;1;86065;85555;510;15;21;38;24;8;1;0;0;0;2;
250855405000005;8;0;86866;86866;0;20;27;38;41;3;0;0;0;0;9;
250855405000006;5;1;125998;125764;234;21;40;64;44;6;0;0;0;0;2;
250860405000001;1;0;176650;176650;0;36;50;62;40;13;5;3;2;1;58;
250860405000002;1;0;132049;132049;0;23;43;72;32;9;2;0;0;0;34;
250860405000003;1;0;155978;155978;0;2;3;20;22;16;6;3;1;0;4;
250860405000004;1;2;271032;269012;2020;29;66;76;83;20;4;4;1;0;16;
250860405000005;1;0;216071;216071;0;4;12;36;28;29;4;7;2;1;1;
250860405000006;1;1;137955;137245;710;15;27;52;27;11;5;2;0;0;10;
250860405000007;8;0;96304;96304;0;27;40;59;28;0;0;0;0;0;9;
250860405000008;8;1;71749;70729;1020;20;33;34;17;3;1;0;0;0;22;
250860405000009;1;0;160402;160402;0;29;50;69;37;14;1;0;0;1;13;
250860405000010;1;1;62765;62065;700;3;18;29;13;5;1;2;0;0;3;
250860415000001;1;0;193818;193818;0;15;38;73;65;13;4;1;0;0;8;
250860415000002;1;0;183824;183824;0;33;21;68;47;19;5;0;0;1;37;
250860415000003;1;0;182544;182544;0;14;13;42;37;18;4;5;1;2;16;
250860415000004;1;0;89627;89627;0;43;37;49;22;3;0;1;1;0;39;
250860415000005;1;3;360889;360267;622;22;39;87;82;34;6;2;4;2;7;
250860415000006;8;0;78418;78418;0;4;22;31;21;5;1;0;1;0;5;
250860415000007;1;0;87799;87799;0;79;44;49;19;2;1;0;0;0;31;
250870305000001;1;4;253884;246864;7020;46;48;81;88;22;4;2;2;0;10;
250870305000002;1;0;145569;145569;0;22;22;45;52;21;4;1;0;0;8;
250870305000003;8;3;70072;69542;530;47;17;33;20;5;0;0;0;0;14;
250870305000004;5;0;114759;114759;0;37;13;43;52;11;0;0;0;0;14;
250870305000005;8;0;57558;57558;0;30;18;28;21;4;0;0;0;0;1;
250870305000006;8;0;18851;18851;0;16;3;8;11;0;0;0;0;0;5;
250870305000007;8;1;70512;70002;510;50;20;28;28;7;0;0;0;0;5;
250870305000008;8;0;36113;36113;0;12;4;14;16;4;0;0;0;0;4;
250870305000009;8;0;35871;35871;0;15;9;15;16;3;0;0;0;0;6;
250880205000001;1;2;335676;334971;705;15;20;53;89;51;9;8;4;0;1;
250880205000002;1;1;294652;293952;700;52;42;90;80;24;5;4;2;0;14;
250880205000003;1;0;188405;188405;0;16;15;49;62;30;4;4;0;0;1;
250880205000004;1;2;162021;160491;1530;42;40;56;58;13;0;0;1;0;2;
250880205000005;8;0;151686;151686;0;8;13;24;19;1;0;0;0;1;1;
250880205000006;8;1;91937;90407;1530;17;28;26;34;2;3;0;0;0;3;
250880205000007;1;0;239332;239332;0;17;29;57;87;31;5;3;1;0;5;
250880205000008;1;3;176212;173000;3212;48;53;67;72;17;2;0;0;0;19;
250890105000001;1;1;526975;526825;150;5;31;73;125;62;11;8;7;2;4;
250890105000002;1;4;430109;427609;2500;8;23;80;89;47;17;10;2;1;5;
250890105000003;1;0;255497;255497;0;17;36;84;83;25;5;1;0;0;11;
250890105000004;1;0;638469;638469;0;4;19;68;109;50;23;15;2;3;12;
250890105000005;1;0;278131;278131;0;13;51;90;60;23;3;9;2;0;14;
250890105000006;1;0;494101;494101;0;3;14;54;76;47;21;12;3;1;10;
250890105000007;1;1;196435;196435;0;49;77;90;75;14;0;0;0;0;15;
250890105000008;1;0;193350;193350;0;56;99;110;54;6;2;0;0;0;33;
250890105000009;1;1;192132;191932;200;41;72;112;61;5;1;0;0;0;15;
250890105000010;1;0;389924;389924;0;15;37;88;104;37;12;3;3;0;8;
250890105000011;1;1;299205;299145;60;22;54;96;74;25;4;1;1;1;11;
250890105000012;1;3;290835;288305;2530;12;34;58;72;33;4;2;3;1;10;
250890105000013;1;3;546407;541897;4510;10;28;79;107;58;15;8;6;1;10;
250890105000014;1;0;462314;462314;0;4;24;56;124;72;11;9;1;0;10;
250890105000015;1;0;461011;461011;0;8;16;65;94;63;16;8;6;0;13;
250890105000016;1;1;501166;500656;510;0;12;41;77;76;18;15;3;0;6;
250890105000017;1;0;178648;178648;0;13;20;54;59;24;2;0;0;0;9;
250890105000018;1;0;99871;99871;0;17;19;44;39;6;1;0;0;0;17;
250890105000019;1;0;135717;135717;0;54;82;76;33;5;0;0;0;0;23;
250890105000020;1;1;116491;116491;0;49;55;69;34;3;0;0;0;0;18;
250890105000021;1;0;138089;138089;0;19;60;74;50;4;0;0;0;0;24;
250890105000022;1;0;117016;117016;0;3;14;25;41;11;1;5;0;0;1;
250890105000023;1;0;239240;239240;0;23;48;109;54;23;6;2;0;0;13;
250890105000024;1;0;209185;209185;0;25;54;103;74;6;1;1;1;0;20;
250890105000025;1;0;232993;232993;0;11;56;108;70;17;4;1;0;0;27;
250890105000026;1;0;268673;268673;0;32;54;139;89;15;2;1;0;0;23;
250890105000027;1;0;203641;203641;0;17;55;100;64;4;3;0;1;0;30;
250890105000028;1;2;184439;183069;1370;12;23;75;70;15;2;2;1;0;7;
250890105000029;1;0;131431;131431;0;34;59;63;42;4;1;0;1;0;23;
250890105000030;5;0;127919;127919;0;14;22;53;47;11;1;1;0;0;9;
250890105000031;8;0;77628;77628;0;11;29;41;25;2;0;1;0;0;1;
250890105000032;8;0;90171;90171;0;19;42;41;23;5;0;0;0;0;2;
250890105000033;8;1;150675;150165;510;22;44;75;40;7;0;0;0;1;7;
250890105000034;8;0;230309;230309;0;26;64;126;66;9;0;0;0;0;15;
250890105000035;8;0;48695;48695;0;15;37;15;15;5;0;0;0;0;5;
250890105000036;8;0;3125;3125;0;1;2;2;0;0;0;0;0;0;0;
250890105000038;5;0;25252;25252;0;6;9;14;7;2;0;0;0;0;13;
250890105000039;5;0;69539;69539;0;16;18;29;27;7;0;0;0;0;5;
250890105000040;1;0;150587;150587;0;20;33;77;57;6;1;1;0;0;9;
250890105000041;1;0;289006;289006;0;12;51;109;79;27;4;2;0;0;13;
250890105000042;1;0;171199;171199;0;22;33;72;57;15;1;1;0;0;9;
250890105000043;1;0;174009;174009;0;19;25;55;60;14;6;2;1;0;10;
250890105000044;1;0;175031;175031;0;23;35;63;52;18;2;2;0;0;16;
250890105000045;1;1;208980;208380;600;41;39;63;67;21;4;1;2;0;16;
250890105000046;8;0;73772;73772;0;17;22;34;23;4;0;1;0;0;12;
250890105000047;7;0;35143;35143;0;3;8;25;17;0;0;0;0;0;5;
250890105000048;4;0;71734;71734;0;4;17;47;29;0;0;0;0;0;6;
250890125000001;1;0;136577;136577;0;24;45;74;29;10;1;2;0;0;8;
250890125000002;8;0;35709;35709;0;10;14;12;8;1;3;0;0;0;4;
250890125000003;8;1;119798;118966;832;12;18;55;31;5;3;1;0;1;14;
250890125000004;8;0;62680;62680;0;4;17;13;8;2;1;0;0;1;19;
250890125000005;5;0;214536;214536;0;28;54;76;62;21;8;1;0;0;6;
250890125000006;1;0;188391;188391;0;23;28;62;71;19;0;3;0;0;2;
250890125000007;8;3;98006;96584;1422;20;27;28;33;8;1;0;1;0;15;
250900805000001;1;0;146082;146082;0;26;29;41;60;16;2;0;1;0;0;
250900805000002;1;0;172793;172793;0;7;22;32;53;29;5;1;1;0;1;
250900805000003;1;0;167144;167144;0;24;20;42;55;19;7;1;1;0;0;
250900805000004;1;1;57292;56714;578;3;3;8;11;8;0;2;2;0;0;
250900805000005;8;0;52527;52527;0;43;12;26;17;1;0;0;0;0;4;
250900805000006;8;0;53194;53194;0;32;6;23;26;1;0;0;0;0;3;
250900805000007;8;0;113661;113661;0;49;24;27;40;9;0;0;0;0;0;
250900805000008;8;0;17060;17060;0;5;7;10;6;0;0;0;0;0;0;
250900805000009;8;0;28311;28311;0;16;13;5;9;3;0;0;0;0;0;
250900805000010;8;0;54279;54279;0;85;8;24;21;1;1;0;0;0;16;
250900805000011;8;0;54026;54026;0;33;12;15;26;1;0;1;0;0;1;
250900805000012;1;0;164605;164605;0;43;44;72;61;13;0;2;0;0;2;
250900805000013;1;0;201859;201859;0;49;43;69;53;19;1;0;3;0;14;
250900805000014;1;0;112620;112620;0;16;25;31;46;12;1;0;0;0;0;
250900805000015;1;0;117625;117625;0;68;32;57;49;6;0;0;0;0;8;
250900805000016;1;0;195766;195766;0;61;59;72;77;7;3;2;0;0;12;
250900805000017;8;0;70860;70860;0;29;16;20;27;4;0;0;0;0;5;
250900805000018;8;0;78166;78166;0;46;29;31;25;2;0;0;0;0;4;
250900810000001;1;0;59863;59863;0;16;12;13;31;7;1;0;0;0;3;
250900810000002;8;0;73522;73522;0;64;18;27;26;6;0;0;0;0;3;
250900810000003;8;1;64283;63993;290;57;24;32;19;3;0;0;0;0;5;
250905705000001;1;2;316993;315859;1134;33;41;81;104;34;8;2;2;0;7;
250905705000002;1;0;214034;214034;0;34;47;72;67;18;1;2;2;0;26;
250905705000003;8;0;130324;130324;0;42;68;54;44;9;0;0;0;0;40;
250905705000004;8;0;7368;7368;0;3;5;4;2;1;0;0;0;0;0;
250905705000005;5;0;57293;57293;0;13;29;26;21;0;0;0;0;0;7;
250905705000006;8;0;83902;83902;0;59;37;43;24;3;0;0;0;0;15;
250905705000007;5;0;57541;57541;0;32;26;40;15;1;0;0;0;0;6;
250905705000008;5;0;35246;35246;0;18;12;8;13;3;0;0;0;0;7;
250905705000009;5;0;45020;45020;0;6;15;13;16;2;1;0;0;0;0;
250905710000001;1;0;70216;70216;0;39;15;34;29;2;0;0;0;0;52;
250905710000002;8;1;72129;72129;0;18;24;34;28;5;1;0;0;0;24;
250905710000003;5;0;167187;167187;0;101;61;69;51;9;2;0;0;0;7;
250905710000004;1;0;41221;41221;0;11;12;15;10;3;0;1;0;0;22;
250910705000001;1;0;260700;260700;0;8;34;80;98;27;5;0;1;0;2;
250910705000002;1;0;219606;219606;0;17;28;76;92;26;2;0;0;0;16;
250910705000003;1;0;223472;223472;0;20;46;83;87;13;1;2;1;0;5;
250910705000004;1;0;210979;210979;0;24;40;81;85;18;2;2;0;0;9;
250910705000005;1;0;161101;161101;0;19;20;65;71;17;3;0;1;0;9;
250910705000006;1;1;278508;277808;700;14;14;48;103;38;6;3;0;0;2;
250910705000007;1;0;108737;108737;0;35;31;46;47;9;0;0;0;0;10;
250910705000008;1;0;258313;258313;0;11;29;44;68;32;7;3;1;0;6;
250910705000009;1;0;298316;298316;0;59;57;94;92;21;5;5;3;0;12;
250910705000010;1;0;111070;111070;0;10;26;42;47;6;3;0;0;0;3;
250910705000011;1;0;188085;188085;0;22;40;59;91;13;1;1;0;0;11;
250910705000012;1;0;155093;155093;0;73;62;77;72;4;0;0;1;0;17;
250910705000013;1;0;139760;139760;0;35;34;68;60;9;1;0;0;0;30;
250910705000014;1;0;172715;172715;0;18;33;53;70;25;3;1;0;0;13;
250910705000015;1;0;173319;173319;0;121;83;92;71;5;0;0;0;0;15;
250910705000016;1;0;69481;69481;0;50;35;32;34;1;0;0;0;0;7;
250910705000017;1;0;133139;133139;0;54;52;74;55;2;1;0;0;0;27;
250910705000018;1;0;83764;83764;0;27;33;50;36;5;0;0;0;0;34;
250910705000019;1;0;87067;87067;0;73;31;55;32;1;0;0;0;0;28;
250910705000020;8;1;159361;159071;290;55;55;78;53;11;0;0;0;0;25;
250910705000021;8;0;52193;52193;0;9;28;28;18;1;0;0;0;0;23;
250910705000022;8;0;19880;19880;0;3;8;8;5;0;0;0;1;0;1;
250910705000023;8;1;136363;136363;0;36;52;63;54;6;1;0;0;0;16;
250910705000024;5;0;13666;13666;0;6;5;9;5;0;0;0;0;0;5;
250910705000025;8;0;3806;3806;0;1;2;2;1;0;0;0;0;0;0;
250910705000026;1;0;70910;70910;0;32;30;36;30;1;1;0;0;0;11;
250910705000027;1;0;185701;185701;0;8;21;56;52;16;5;1;3;0;11;
250910705000028;1;0;181054;181054;0;22;46;71;94;14;2;0;0;0;21;
250910705000029;1;0;67032;67032;0;73;31;30;21;3;0;1;0;0;8;
250910705000030;8;0;77799;77799;0;50;15;42;27;3;0;0;0;0;25;
250910705000031;8;9;120800;119673;1127;62;37;41;49;10;0;0;0;0;7;
250915605000001;1;0;319770;319770;0;25;24;67;88;36;12;2;2;0;19;
250915605000002;1;0;320076;320076;0;44;66;100;119;31;4;2;0;0;10;
250915605000003;1;0;302335;302335;0;51;53;75;93;34;3;6;1;0;16;
250915605000004;1;0;250689;250689;0;15;17;72;95;27;4;3;1;0;8;
250915605000005;8;0;103428;103428;0;17;30;44;34;8;0;1;0;0;1;
250915605000006;7;0;46479;46479;0;10;23;21;13;1;0;0;0;0;0;
250915605000007;1;0;212486;212486;0;68;76;88;65;12;4;2;0;1;10;
250920605000001;1;0;206329;206329;0;7;14;49;77;32;2;3;1;0;15;
250920605000002;1;0;319500;319500;0;16;33;90;127;31;3;1;2;0;8;
250920605000003;1;1;138980;138470;510;17;26;61;61;12;0;2;1;0;5;
250920605000004;1;0;192659;192659;0;7;36;63;71;21;2;0;0;0;12;
250920605000005;8;3;152822;152822;0;25;32;62;65;11;1;0;0;0;55;
250920605000006;8;0;85107;85107;0;12;17;30;40;3;0;0;0;0;15;
250920605000007;8;0;89984;89984;0;10;32;42;40;2;0;0;0;0;8;
250920605000008;8;0;222108;222108;0;26;45;107;83;6;1;0;1;0;6;
250920605000009;8;0;107667;107667;0;50;31;37;43;8;0;2;0;0;9;
250920605000010;8;1;126317;126217;100;17;14;33;49;11;4;1;0;0;8;
250920605000011;8;0;25589;25589;0;9;10;10;11;3;0;0;0;0;3;
250920605000012;8;0;94822;94822;0;8;23;38;26;3;1;1;1;0;6;
250920605000013;8;0;126641;126641;0;41;23;53;58;8;0;0;0;0;10;
250920605000014;8;0;40553;40553;0;0;10;16;19;3;0;0;0;0;5;
250920605000015;8;0;127408;127408;0;13;26;47;43;11;1;1;0;0;4;
250920605000016;4;1;152070;149070;3000;9;28;57;43;18;3;0;2;0;4;
250920605000017;1;0;92609;92609;0;4;17;27;48;9;0;1;0;0;21;
250920605000018;1;0;114566;114566;0;19;13;46;56;14;1;0;0;0;12;
250920605000019;1;0;167885;167885;0;14;41;70;63;13;1;0;1;0;31;
250920605000020;4;0;48093;48093;0;3;15;37;12;2;0;0;0;0;3;
250920605000021;8;0;71822;71822;0;15;13;24;32;7;0;0;0;0;1;
250920605000022;4;0;301287;301287;0;25;59;144;102;23;3;1;0;0;24;
250930505000001;1;3;207607;206349;1258;10;31;81;61;19;4;1;1;1;21;
250930505000002;1;0;233890;233890;0;12;18;56;53;30;6;1;1;1;8;
250930505000003;1;1;145085;145085;0;73;61;93;40;7;0;0;0;0;19;
250930505000004;1;0;163219;163219;0;41;44;84;52;6;1;0;0;0;30;
250930505000005;8;1;48428;48360;68;6;8;20;22;4;0;0;0;0;5;
250930505000006;1;1;85945;85711;234;21;32;38;25;4;0;1;0;0;13;
250930505000007;1;0;190720;190720;0;6;24;48;42;20;7;1;1;0;9;
250930505000008;1;1;172114;172024;90;55;56;104;43;9;2;1;0;0;30;
250930505000009;8;1;80674;79806;868;28;22;41;27;2;1;0;0;0;9;
250930510000001;1;3;134260;133535;725;24;37;55;48;8;3;1;0;0;9;
250930510000002;8;0;17348;17348;0;2;8;6;9;0;0;0;0;0;3;
250933905000001;1;0;151119;151119;0;22;33;55;56;12;1;1;0;0;6;
250933905000002;8;0;65383;65383;0;17;16;28;28;2;0;0;0;0;14;
250933905000003;8;0;138936;138936;0;30;33;46;44;12;2;2;0;0;0;
250933905000004;8;0;94835;94835;0;28;31;41;33;4;0;0;0;0;4;
250933905000005;8;0;99899;99899;0;59;23;51;33;1;0;0;0;0;31;
250933905000006;8;0;137186;137186;0;29;33;60;50;11;1;0;0;0;19;
250933905000007;8;0;105482;105482;0;25;25;28;40;7;1;0;0;0;8;
250937005000001;1;0;148711;148711;0;16;26;33;62;8;2;1;0;0;11;
250937005000002;8;0;292840;292840;0;24;37;105;109;16;3;1;0;0;3;
250937005000003;8;0;72225;72225;0;27;14;19;27;5;0;0;0;0;2;
250937005000004;1;1;125538;124888;650;24;30;56;45;9;2;0;0;0;3;
250939605000001;1;0;286692;286692;0;37;35;66;87;27;4;4;0;1;6;
